SubstitutionRate,Theta
0.00024382 ,363.77944
0.00011674 ,174.17607999999998
0.0002749 ,410.15080000000006
0.00029281 ,436.87252
9.58643081e-06 ,14.30295476852
6.41839618e-05 ,95.76247100559999
8.45440915e-05 ,126.139784518
0.00023406 ,349.21752
9.97209667e-05 ,148.7836823164
0.00033117 ,494.10563999999994
0.00020928 ,312.24576
0.00021199 ,316.28908
0.00018946 ,282.67431999999997
0.00029282 ,436.88744
0.00022937 ,342.22004000000004
0.00021724 ,324.12208
0.00032982 ,492.09144
0.00026594 ,396.78248
0.00024244 ,361.72048
0.00022958 ,342.53336
0.00029345 ,437.8274
8.17421868e-05 ,121.95934270560001
0.00032636 ,486.92911999999995
0.00018252 ,272.31984
0.00022176 ,330.86591999999996
0.00033075 ,493.479
0.00021912 ,326.92704000000003
5.25462001e-05 ,78.3989305492
0.00027821 ,415.08931999999993
0.00029494 ,440.05048
7.51106222e-05 ,112.06504832239999
0.00033037 ,492.91204
0.00013599 ,202.89708
8.05724456e-05 ,120.2140888352
0.00026435 ,394.4102
0.0002862 ,427.0104
7.48907704e-05 ,111.7370294368
0.00023855 ,355.91659999999996
0.00017128 ,255.54976
7.56290231e-06 ,11.28385024652
0.00015835 ,236.2582
0.00010831 ,161.59852
0.00030865 ,460.50579999999997
0.00025666 ,382.93672
0.00030125 ,449.4649999999999
0.00023389 ,348.96387999999996
0.00031226 ,465.8919200000001
7.35221901e-07 ,1.0969510762919998
0.00018255 ,272.3646
0.00017054 ,254.44567999999998
0.00020511 ,306.02412
0.00017875 ,266.69500000000005
0.00022732 ,339.16144
0.00023416 ,349.36672
0.00025749 ,384.17508
0.00023761 ,354.51412
0.00032282 ,481.64744
2.49115795e-05 ,37.168076614
0.00016217 ,241.95764000000003
0.00019134 ,285.47927999999996
0.0001251 ,186.64920000000004
5.37862149e-05 ,80.2490326308
0.00018957 ,282.83844
0.00027969 ,417.29748
6.86823652e-05 ,102.47408887840001
6.03259648e-05 ,90.0063394816
0.00028874 ,430.80008
5.68197063e-05 ,84.7750017996
8.0490261e-05 ,120.091469412
0.0001945 ,290.194
0.000191 ,284.972
9.91957133e-05 ,148.0000042436
0.00019742 ,294.55064
0.00012175 ,181.651
0.00022627 ,337.59484
9.37033752e-05 ,139.8054357984
0.00017903 ,267.11276
0.00026727 ,398.76684
0.00017271 ,257.68332
0.00015679 ,233.93067999999997
6.39294361e-05 ,95.3827186612
0.00016288 ,243.01696000000004
0.00015447 ,230.46923999999999
0.00021784 ,325.01727999999997
0.00026815 ,400.0798
0.00029594 ,441.54248000000007
0.00027451 ,409.56892
0.00011449 ,170.81907999999999
0.00019949 ,297.63908
0.00027092 ,404.21263999999996
0.00015147 ,225.99324000000004
9.14128959e-05 ,136.3880406828
0.00014649 ,218.56307999999999
9.79357858e-05 ,146.1201924136
0.00022619 ,337.47548
8.81054654e-05 ,131.4533543768
2.52585405e-05 ,37.685742426
0.00011931 ,178.01051999999999
0.00021867 ,326.25564
0.00025432 ,379.44543999999996
0.00014795 ,220.7414
0.00028134 ,419.75928
0.00012514 ,186.70888
0.00026571 ,396.43932
0.00011615 ,173.2958
0.00018416 ,274.76671999999996
0.00022757 ,339.53444
6.10556486e-06 ,9.10950277112
0.00010108 ,150.81136
0.00016118 ,240.48056
6.35828672e-05 ,94.8656378624
0.00014389 ,214.68388000000002
0.00027705 ,413.35859999999997
0.00015822 ,236.06424
0.00011326 ,168.98392
8.36743784e-05 ,124.8421725728
0.00011148 ,166.32816
0.00014716 ,219.56271999999998
0.00022229 ,331.65668
7.43363897e-05 ,110.90989343240001
0.0001887 ,281.54040000000003
0.00029398 ,438.61816000000005
0.00021856 ,326.09152
0.00021801 ,325.27092
0.00022083 ,329.47836
0.00029508 ,440.25935999999996
2.86845583e-05 ,42.7973609836
0.00032449 ,484.13908
0.00010171 ,151.75132
3.89533295e-05 ,58.118367614
0.00028158 ,420.1173600000001
0.00011572 ,172.65424000000002
0.00018364 ,273.99088
0.0002162 ,322.5704
0.00013309 ,198.57027999999997
0.0001744 ,260.2048
9.79736922e-05 ,146.1767487624
3.85435367e-05 ,57.5069567564
0.00023509 ,350.75428
3.56052869e-05 ,53.12308805480001
0.00028238 ,421.31095999999997
7.28015422e-05 ,108.6199009624
0.00018211 ,271.70812
4.37962474e-05 ,65.3440011208
0.00011699 ,174.54908
0.00026717 ,398.61764000000005
3.14904336e-05 ,46.983726931199996
0.00014307 ,213.46044
0.00028134 ,419.75928
0.00021659 ,323.15228
0.00012494 ,186.41048
0.00032728 ,488.30176
0.0001367 ,203.95639999999997
3.35387287e-05 ,50.0397832204
0.00021502 ,320.80984
0.00030562 ,455.98504
1.0613094e-05 ,15.834736248
0.00017057 ,254.49044
4.79751227e-05 ,71.5788830684
3.88681454e-05 ,57.991272936799994
0.0001019 ,152.0348
0.00024819 ,370.29948
0.00028178 ,420.41576
0.00031178 ,465.17576
0.00028801 ,429.71092
0.00010106 ,150.78152
0.00032929 ,491.30067999999994
7.96497722e-05 ,118.83746012239999
9.62553419e-05 ,143.6129701148
8.49693783e-05 ,126.7743124236
0.00019891 ,296.77372
0.00033182 ,495.07544
0.00016024 ,239.07808
0.0002236 ,333.6112
0.0003017 ,450.13640000000004
0.00031678 ,472.63576
0.0001073 ,160.0916
0.00015482 ,230.99144
0.00013002 ,193.98984
0.00023991 ,357.94572
1.43732192e-06 ,2.14448430464
0.000141 ,210.372
9.9548541e-05 ,148.526423172
0.00015163 ,226.23196000000002
3.57548479e-05 ,53.346233066799996
0.00028009 ,417.89428
0.00010774 ,160.74808
0.00023654 ,352.91768
0.00032678 ,487.55575999999996
0.00031513 ,470.17396
0.00018003 ,268.60476
6.41808231e-06 ,9.57577880652
0.00030385 ,453.3442
0.00025556 ,381.29552
0.00018627 ,277.91483999999997
0.00030357 ,452.92644
0.00030657 ,457.40244
0.0001597 ,238.2724
3.59591562e-05 ,53.6510610504
0.0001066 ,159.0472
0.00028693 ,428.09956000000005
0.00029338 ,437.72295999999994
0.00016472 ,245.76224000000002
0.00012043 ,179.68156
1.05399716e-05 ,15.7256376272
0.0002891 ,431.33719999999994
0.00027879 ,415.95468
2.1611756e-05 ,32.244739952
4.43868133e-05 ,66.22512544359999
0.00032765 ,488.8538
0.00027246 ,406.51032
0.00017543 ,261.74156
0.00029976 ,447.24191999999994
0.00011755 ,175.3846
0.00019039 ,284.06188000000003
0.00022598 ,337.16216000000003
0.00019378 ,289.11976
0.00029998 ,447.57015999999993
1.24998623e-05 ,18.6497945516
0.00029528 ,440.55776
3.33124954e-05 ,49.70224313680001
8.48863963e-06 ,12.66505032796
0.00032872 ,490.45024
0.00029543 ,440.78156
0.00011909 ,177.68228
0.00031723 ,473.30716
0.00028756 ,429.03952000000004
9.03132299e-05 ,134.7473390108
1.71026828e-05 ,25.517202737599998
0.0003237 ,482.9604
0.00022509 ,335.83428000000004
1.83916943e-05 ,27.4404078956
0.00015592 ,232.63264
0.00018918 ,282.25656000000004
0.00030231 ,451.04652000000004
0.00023598 ,352.08216
0.0001383 ,206.3436
6.8099416e-05 ,101.60432867200001
6.81079858e-05 ,101.61711481359998
3.51951421e-05 ,52.5111520132
0.00018782 ,280.22744
3.58377911e-05 ,53.469984321199995
6.57013584e-05 ,98.02642673279999
0.00014789 ,220.65187999999998
9.4450858e-05 ,140.92068013600002
5.53473957e-05 ,82.57831438439999
2.45129879e-05 ,36.573377946799994
0.00011916 ,177.78672
0.00023198 ,346.11416
0.00029819 ,444.89948000000004
0.00011693 ,174.45955999999998
1.73177042e-05 ,25.8380146664
0.00018257 ,272.39444000000003
0.00012823 ,191.31916
0.0002863 ,427.1596
2.50087089e-05 ,37.3129936788
0.00010643 ,158.79355999999999
0.00020365 ,303.8458
0.00019734 ,294.43128
4.91309926e-05 ,73.3034409592
0.00022018 ,328.50856
0.00027022 ,403.16824
6.93369075e-05 ,103.45066598999999
0.00018983 ,283.22636
0.00013601 ,202.92692
0.00018893 ,281.88356
3.67917512e-05 ,54.8932927904
5.42445739e-06 ,8.09329042588
0.00015222 ,227.11223999999999
0.00015623 ,233.09515999999996
0.00021586 ,322.06311999999997
0.00025717 ,383.6976399999999
0.00010817 ,161.38964
0.00025264 ,376.93888
0.00019759 ,294.80428
0.00010738 ,160.21096
5.38124021e-05 ,80.28810393319999
0.00014375 ,214.475
0.00011531 ,172.04252000000002
0.00020375 ,303.995
0.00015483 ,231.00636
0.00018662 ,278.43704
2.13567476e-05 ,31.8642674192
0.00025748 ,384.16015999999996
1.0243843e-06 ,1.5283813756
2.73439538e-05 ,40.7971790696
1.3363655e-05 ,19.938573260000002
0.00023931 ,357.05052
0.00025318 ,377.7445599999999
0.00028993 ,432.57555999999994
0.00013326 ,198.82392000000002
0.00025129 ,374.92468
0.00015283 ,228.02236000000002
0.00016474 ,245.79208
0.00016049 ,239.45108
0.00013737 ,204.95604
1.21433584e-05 ,18.1178907328
0.000233 ,347.63599999999997
0.00013783 ,205.64236000000002
0.00014457 ,215.69844
8.5530933e-05 ,127.61215203600001
2.40645353e-05 ,35.904286667600005
3.56004507e-06 ,5.31158724444
5.37186765e-05 ,80.148265338
0.00020631 ,307.81452
0.00026022 ,388.24824
0.00012467 ,186.00764000000004
8.10354932e-05 ,120.9049558544
9.51702084e-05 ,141.9939509328
0.00030227 ,450.98684
1.0205966e-05 ,15.227301272
0.00023712 ,353.78303999999997
0.00018928 ,282.40576
0.00023376 ,348.76992
0.00026614 ,397.08088
0.00025851 ,385.69692000000003
0.00012016 ,179.27872
0.00018595 ,277.4374
0.0001219 ,181.8748
0.00017502 ,261.12983999999994
0.0003255 ,485.646
0.00021149 ,315.54308
0.0002025 ,302.13
0.00017701 ,264.09892
0.00031484 ,469.74128
0.00032079 ,478.61868000000004
0.00015232 ,227.26144000000002
0.00025671 ,383.01132
6.92507146e-05 ,103.3220661832
0.00032434 ,483.91528000000005
0.00019575 ,292.05899999999997
0.0003288 ,490.56960000000004
4.52914909e-05 ,67.5749044228
8.93526716e-05 ,133.3141860272
0.0003159 ,471.3227999999999
0.00021115 ,315.0358
0.00020753 ,309.63475999999997
0.00024103 ,359.61676
0.00011262 ,168.02904
8.70465492e-05 ,129.8734514064
0.00013084 ,195.21327999999997
0.00030385 ,453.3442
0.00019337 ,288.50804
0.00032802 ,489.40583999999996
0.00011219 ,167.38748
0.0001351 ,201.5692
0.00011413 ,170.28196000000003
0.00022169 ,330.76148
0.00013709 ,204.53828000000001
4.39933412e-06 ,6.56380650704
0.00021898 ,326.71815999999995
0.00025178 ,375.65576
0.00032879 ,490.55467999999996
1.83641872e-05 ,27.399367302399998
0.00016607 ,247.77643999999998
6.04859868e-05 ,90.2450923056
0.00018177 ,271.20083999999997
0.00011908 ,177.66736
5.94463579e-05 ,88.69396598680001
6.41334536e-05 ,95.6871127712
0.00017958 ,267.93336000000005
0.00020908 ,311.94736
0.00021143 ,315.45356000000004
1.99208078e-05 ,29.7218452376
9.77041805e-05 ,145.774637306
0.00029645 ,442.30340000000007
0.00030302 ,452.10583999999994
0.00021162 ,315.73704
0.00012621 ,188.30532
0.0002576 ,384.3392
8.10916158e-05 ,120.98869077359998
0.00017402 ,259.63784
3.02928297e-07 ,0.451969019124
2.91757356e-05 ,43.5301975152
2.84547032e-06 ,4.24544171744
0.00020927 ,312.23084
0.00013696 ,204.34432
0.0001703 ,254.08759999999998
0.00019049 ,284.21108
0.00012525 ,186.873
0.00012585 ,187.76819999999998
8.81030736e-06 ,13.14497858112
0.00025595 ,381.8774
0.00018138 ,270.61896
0.00017208 ,256.74336
0.00025148 ,375.20815999999996
0.00015757 ,235.09444
2.42928425e-07 ,0.36244921010000003
3.70181049e-05 ,55.2310125108
0.00019571 ,291.99932
0.00019165 ,285.9418
6.27778069e-05 ,93.66448789479999
0.00026236 ,391.44111999999996
0.00023378 ,348.79976
8.35019022e-05 ,124.58483808239998
8.26318445e-05 ,123.28671199399999
1.02167991e-05 ,15.2434642572
0.00013268 ,197.95856000000003
0.00016022 ,239.04824
2.87536788e-06 ,4.29004887696
0.00030939 ,461.60988
7.08359416e-05 ,105.68722486720002
4.64501429e-05 ,69.3036132068
0.00029678 ,442.79576
0.00012546 ,187.18632000000002
6.84269777e-06 ,10.20930507284
0.00019285 ,287.7322
0.00018363 ,273.97596000000004
0.00032611 ,486.55612
9.24074287e-05 ,137.8718836204
0.00016397 ,244.64323999999996
0.00016056 ,239.55551999999997
0.00028859 ,430.57628
0.00022576 ,336.83392000000003
0.00017429 ,260.04068
0.00014926 ,222.69592
0.00016033 ,239.21236
3.43698709e-05 ,51.2798473828
0.00014796 ,220.75632000000002
0.00015367 ,229.27564
1.4256824e-05 ,21.271181408
4.14711403e-06 ,6.18749413276
0.00026722 ,398.6922399999999
0.00031168 ,465.02656
0.00033217 ,495.59764
0.00012874 ,192.08007999999998
0.00019552 ,291.71584
0.00024868 ,371.03056
0.00022702 ,338.71384
9.12034234e-05 ,136.0755077128
0.00023847 ,355.79724000000004
0.00019714 ,294.13288
0.00022102 ,329.76184
7.6033354e-05 ,113.44176416799999
0.00023091 ,344.51772
0.00033261 ,496.25412
8.42386194e-05 ,125.68402014480002
0.00019307 ,288.06043999999997
0.0001723 ,257.0716
0.00011471 ,171.14732
0.00022535 ,336.2222
6.5648212e-05 ,97.947132304
0.00026396 ,393.82831999999996
3.41452893e-05 ,50.9447716356
6.82000925e-05 ,101.75453801
0.00021611 ,322.43612
0.00026096 ,389.35232
0.00028042 ,418.38664
4.23983926e-05 ,63.2584017592
0.00018814 ,280.70488
3.19148297e-05 ,47.6169259124
0.00021401 ,319.30292000000003
2.02204341e-05 ,30.168887677199994
0.00013616 ,203.15072
0.0001522 ,227.0824
0.00031356 ,467.83152
0.00020504 ,305.91968
1.45851663e-05 ,21.7610681196
0.00011403 ,170.13276000000002
0.00021928 ,327.16576
7.28193569e-05 ,108.64648049480002
0.0002582 ,385.2344
0.00022736 ,339.22112
3.52063462e-05 ,52.52786853039999
0.00031777 ,474.11284
0.00013022 ,194.28824
7.43816385e-05 ,110.977404642
0.00014178 ,211.53575999999998
0.00013481 ,201.13652
3.95519019e-05 ,59.0114376348
0.00027402 ,408.83783999999997
0.00021481 ,320.49652
0.00021193 ,316.19956
0.00011875 ,177.17499999999998
0.00014332 ,213.83344
7.12557757e-05 ,106.3136173444
4.79602147e-05 ,71.55664033240001
0.00028727 ,428.60684000000003
0.00019419 ,289.73148
0.00026154 ,390.21768
0.00023989 ,357.91588
0.00026132 ,389.88944
0.00029536 ,440.67712
0.00011072 ,165.19424
0.00032051 ,478.20091999999994
5.25923526e-05 ,78.4677900792
4.42789436e-05 ,66.0641838512
0.00018712 ,279.18304
0.00014994 ,223.71048
7.28745015e-05 ,108.72875623799999
7.27916068e-06 ,10.86050773456
0.00026208 ,391.02335999999997
0.00018628 ,277.92976
3.69758044e-05 ,55.16790016480001
0.00023205 ,346.21860000000004
5.65156595e-06 ,8.432136397399999
9.59463712e-05 ,143.15198583039998
0.00026133 ,389.90436
8.55375657e-05 ,127.6220480244
7.31452314e-05 ,109.1326852488
0.00031341 ,467.60772000000003
0.00024207 ,361.16844
0.00029936 ,446.64511999999996
0.00016937 ,252.70004000000003
4.91370635e-05 ,73.31249874199999
5.86492294e-05 ,87.5046502648
0.00018615 ,277.73580000000004
0.00014106 ,210.46152000000004
0.00016766 ,250.14872
0.00012647 ,188.69324
0.00033013 ,492.55395999999996
3.91508315e-06 ,5.8413040598
0.00011774 ,175.66808
0.00023764 ,354.55888000000004
0.00013802 ,205.92584
0.00011861 ,176.96612000000002
0.00013875 ,207.01500000000001
0.00028773 ,429.29316
0.00018365 ,274.00579999999997
0.00023389 ,348.96387999999996
0.0001424 ,212.4608
3.29768636e-05 ,49.2014804912
4.07055954e-05 ,60.73274833679999
0.00033306 ,496.92551999999995
0.0001861 ,277.6612
0.00024902 ,371.53784
5.71303617e-05 ,85.2384996564
8.69753656e-05 ,129.76724547519999
4.29260813e-05 ,64.0457132996
0.00018414 ,274.73688
0.0001728 ,257.8176
0.00024238 ,361.63095999999996
0.00022073 ,329.32916
0.00024935 ,372.03020000000004
0.00021038 ,313.88696000000004
0.00010191 ,152.04972
0.0001873 ,279.4516
6.24353269e-05 ,93.1535077348
0.00032389 ,483.24388
0.00015439 ,230.34988
0.00020657 ,308.20244
0.00032887 ,490.67404
0.00014727 ,219.72683999999998
0.0001494 ,222.9048
0.00015478 ,230.93176
0.00021766 ,324.74872
0.00027071 ,403.89932
0.00010197 ,152.13924
3.39345341e-05 ,50.6303248772
0.00021228 ,316.72176
1.37419734e-05 ,20.5030243128
0.00028834 ,430.20327999999995
0.00016717 ,249.41763999999998
0.00015892 ,237.10864
0.0001355 ,202.16599999999997
0.00012132 ,181.00943999999998
0.00017721 ,264.39732
0.00031223 ,465.84716000000003
0.00032113 ,479.12595999999996
0.00016342 ,243.82264
1.38081839e-05 ,20.601810378800003
0.0002282 ,340.4744
1.44673831e-05 ,21.5853355852
0.00030328 ,452.49376
0.00029929 ,446.54068
0.00014843 ,221.45755999999997
9.57903908e-05 ,142.9192630736
0.00028495 ,425.14540000000005
0.00016099 ,240.19708
1.78028965e-05 ,26.561921577999996
0.00024171 ,360.63131999999996
0.00030758 ,458.90936000000005
0.000137 ,204.40399999999997
0.00029801 ,444.63092
0.00012296 ,183.45632
0.00030739 ,458.62588
2.45531784e-05 ,36.6333421728
0.00023507 ,350.72444
0.00011434 ,170.59528
0.00022837 ,340.72804
0.00019615 ,292.6558
6.65794192e-05 ,99.3364934464
0.00032953 ,491.6587600000001
6.16643688e-05 ,92.0032382496
0.00018078 ,269.72375999999997
7.68712544e-07 ,1.146919115648
2.48774991e-05 ,37.117228657199995
8.43927684e-05 ,125.9140104528
0.00027075 ,403.959
0.00020897 ,311.78324
0.00012383 ,184.75436000000002
0.00010096 ,150.63232
0.00027436 ,409.34512000000007
1.70969838e-05 ,25.5086998296
0.00021069 ,314.34948
0.00028845 ,430.3674
1.16590259e-05 ,17.3952666428
2.01908997e-05 ,30.124822352399995
0.0001801 ,268.70919999999995
0.00013738 ,204.97096
0.00013461 ,200.83811999999998
0.00031518 ,470.24855999999994
0.00033359 ,497.71628
0.0001407 ,209.9244
0.0001615 ,240.958
0.00020063 ,299.33996
0.00028739 ,428.78587999999996
4.23565387e-05 ,63.1959557404
0.00027609 ,411.92628
6.53643283e-05 ,97.5235778236
0.00026011 ,388.0841199999999
0.00013502 ,201.44984
0.00018017 ,268.81364
0.00025822 ,385.26424000000003
6.84401202e-05 ,102.1126593384
0.00023912 ,356.76704
0.00027333 ,407.80836000000005
0.0001224 ,182.6208
0.00031565 ,470.9498
1.80616593e-05 ,26.947995675599998
0.00013696 ,204.34432
0.00020776 ,309.97792
0.0002649 ,395.23079999999993
0.00017806 ,265.66552
0.00025421 ,379.28132
0.00023786 ,354.88712000000004
0.00013847 ,206.59723999999997
9.58349935e-05 ,142.985810302
0.00018044 ,269.21648
0.00019436 ,289.98512
0.00027638 ,412.35896
0.00023047 ,343.86124
8.5314893e-05 ,127.289820356
0.00025584 ,381.71328
0.000332 ,495.34400000000005
0.00015681 ,233.96052
0.00015395 ,229.6934
0.00010472 ,156.24223999999998
0.00029143 ,434.81356000000005
0.00020246 ,302.07032
0.00018108 ,270.17136
8.20395761e-05 ,122.4030475412
0.00016022 ,239.04824
0.00024499 ,365.52508
1.66616382e-05 ,24.859164194399998
0.00010909 ,162.76228
0.0001347 ,200.9724
0.00025239 ,376.56588
9.76937296e-05 ,145.7590445632
6.75934135e-05 ,100.849372942
0.00026254 ,391.70968
4.2441953e-05 ,63.323393876000004
0.00015601 ,232.76691999999997
0.00029272 ,436.73823999999996
0.00020341 ,303.48772
0.000188 ,280.496
3.24472317e-05 ,48.411269696400005
0.00012621 ,188.30532
0.00022519 ,335.98348
0.00025225 ,376.35699999999997
0.00014539 ,216.92188
3.93660533e-07 ,0.5873415152360001
0.00022754 ,339.48968
4.17170304e-06 ,6.224180935680001
0.00011255 ,167.9246
0.0003303 ,492.8076
0.00013486 ,201.21111999999997
0.00033165 ,494.8218
0.00014129 ,210.80468
2.61868624e-05 ,39.0707987008
1.03899566e-05 ,15.5018152472
4.29538208e-05 ,64.0871006336
9.97288487e-05 ,148.7954422604
0.00017782 ,265.30744
0.00028362 ,423.16103999999996
0.00016818 ,250.92455999999999
6.12530401e-05 ,91.3895358292
0.00020443 ,305.00956
0.00020858 ,311.20136
0.00027406 ,408.89752000000004
0.00013864 ,206.85088
0.00019546 ,291.62631999999996
0.00024036 ,358.61712
0.00027342 ,407.94264
0.00018374 ,274.14007999999995
0.00032781 ,489.09252
0.00029224 ,436.02208
0.00029961 ,447.01811999999995
0.00032335 ,482.43820000000005
8.1004231e-05 ,120.858312652
0.00014589 ,217.66788
1.94618169e-05 ,29.037030814799998
0.00031739 ,473.54588
0.00014115 ,210.5958
0.00030371 ,453.13532
0.00014454 ,215.65368
0.00031328 ,467.41376
9.05591708e-05 ,135.1142828336
0.00012111 ,180.69611999999998
8.50515105e-07 ,1.26896853666
0.00031516 ,470.21872
0.00025067 ,373.99964
0.00011143 ,166.25356
0.00025932 ,386.90544
5.15121183e-05 ,76.8560805036
0.00016755 ,249.9846
5.86205493e-05 ,87.4618595556
0.0001134 ,169.1928
0.0002172 ,324.0624
0.00027315 ,407.5398
0.00019567 ,291.93964
0.00013933 ,207.88036000000002
0.00032297 ,481.87123999999994
9.48329185e-05 ,141.490714402
2.66106938e-06 ,3.9703155149600002
0.00025461 ,379.87812
0.00025139 ,375.07388000000003
5.14890256e-05 ,76.8216261952
0.00030243 ,451.22556000000003
3.35823657e-05 ,50.104889624399995
8.6806308e-05 ,129.515011536
0.00019567 ,291.93964
0.00025004 ,373.05967999999996
0.00031734 ,473.47128000000004
0.00024183 ,360.81036
0.00027816 ,415.01472
0.00014509 ,216.47428
0.00022423 ,334.55116000000004
0.000137 ,204.40399999999997
0.00032815 ,489.5998
0.00033427 ,498.73084
0.00030729 ,458.47668
0.00028861 ,430.60612000000003
7.6936249e-05 ,114.788883508
0.00032337 ,482.46804
0.00019893 ,296.80356
0.00028744 ,428.86048000000005
0.00023998 ,358.05016
0.00020203 ,301.42875999999995
7.36684594e-06 ,10.99133414248
3.3768027e-05 ,50.381896284
0.00018223 ,271.88716
0.00021675 ,323.391
0.00021804 ,325.31568
0.00020187 ,301.19004
3.75552782e-05 ,56.0324750744
2.68089977e-05 ,39.9990245684
0.00029963 ,447.04796
0.00016682 ,248.89544
2.60299635e-05 ,38.836705542
5.36523101e-05 ,80.0492466692
0.00017556 ,261.93552
0.00015208 ,226.90336
0.00016769 ,250.19347999999997
9.78698531e-05 ,146.0218208252
0.00010526 ,157.04792
0.00018952 ,282.76384
2.45147633e-05 ,36.576026843600005
4.0957295e-05 ,61.10828414000001
8.7115757e-05 ,129.976709444
0.00013918 ,207.65655999999998
0.00024724 ,368.88208000000003
9.09861105e-05 ,135.751276866
0.00011341 ,169.20772
0.00014014 ,209.08888
0.00022072 ,329.31424
0.00010965 ,163.5978
6.45852655e-05 ,96.361216126
0.00017233 ,257.11636000000004
6.78551551e-05 ,101.23989140920001
3.2047736e-06 ,4.7815222112
1.11602957e-05 ,16.6511611844
0.00031463 ,469.4279599999999
0.00011838 ,176.62296
9.08946385e-05 ,135.614800642
6.91288808e-05 ,103.1402901536
0.00014415 ,215.0718
0.00022357 ,333.56644
0.00013839 ,206.47788000000003
0.00020646 ,308.03832
0.00032861 ,490.28612000000004
0.00027255 ,406.6445999999999
